rxns	l_pac	n_butanol	docosanol	rrbutanediol	phenylethanol	glycerol	methylbutanol	isobutanol	s_reticuline	psilocybin	cinnamoyltropine	choline	hypoxanthine	xanthine	nicotianamine	ergothioneine	glutathione	alanine	arginine	asparagine	aspartate	citrulline	cysteine	glutamate	glutamine	glycine	histidine	homoserine	isoleucine	leucine	lysine	methionine	phenylalanine	proline	serine	threonine	tryptophan	tyrosine	valine	ornithine	hydroxymandelic_acid	cinnamate	mandelic_acid	coumaric_acid	rosmarinic_acid	salidroside	tyrosol	vanillin_beta_glucoside	beta_ionone	putrescine	spermine	ara	dha	epa	ffas	laurate	oleate	palmitoleate	triacylglycerol	ergosterol	catechin	genistein	kaempferol	naringenin	quercetin	adipic_acid	cis_muconate	itaconic_acid	caffeic_acid	succinate	lactate	malate	oxoglutarate	acetate	citrate	fumaric_acid	glycolate	hexanoate	pyruvate	resveratrol	astaxanthin	betaxanthin	beta_carotene	artemisinic_acid	farnesene	amorphadiene	geraniol	limonene	linalool	lupeol	oleanolate	patchoulol	protopanaxadiol	santalene	beta_amyrin	glycyrrhetinic_acid	lycopene	miltiradiene	nootkatone	squalene	taxadien_alpha_yl_acetate	valencene
draw_prot_P08425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P08431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P08432	0	0	0	0	0	0	0	0	0	0	3.1587375114186e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.21606869896163e-05	1.00682421403754e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P08456	1.75610405324462e-09	1.78877971010984e-09	1.78367366436388e-09	1.7933997372817e-09	1.78956775426808e-09	1.78956775426806e-09	1.78956775426807e-09	1.79339973728171e-09	1.78272241735765e-09	1.78272241735764e-09	1.78272241735763e-09	1.46587541432301e-07	1.79339973728171e-09	1.79339973728171e-09	1.78341369596801e-09	1.78272241735763e-09	1.79339973728171e-09	1.77555322677965e-09	1.77555322675124e-09	1.77555322677306e-09	1.77555322677765e-09	1.77555322678354e-09	1.79339973728172e-09	1.79339973728171e-09	1.77555322677057e-09	1.77555322677678e-09	1.77555322677524e-09	1.79339973728171e-09	1.7933997372817e-09	1.78956775426807e-09	1.77555322678354e-09	1.7933997372817e-09	1.78956775426809e-09	1.79339973728171e-09	1.77555322679552e-09	1.79339973728171e-09	1.78956775426807e-09	1.78956775426808e-09	1.79339973728171e-09	1.79339973728171e-09	1.79735444861965e-09	1.78956775426807e-09	1.79735444861967e-09	1.78272241735765e-09	1.78272241735763e-09	2.42666260034251e-09	2.42666260034254e-09	1.78272241735765e-09	1.78272241735763e-09	1.7933997372817e-09	1.79339973728171e-09	1.78272241735764e-09	1.78272241735764e-09	1.78272241735764e-09	1.7933997372817e-09	1.78956775426809e-09	1.79339973728171e-09	1.79339973728171e-09	3.61314380165103e-09	1.79339973728171e-09	1.78272241735763e-09	1.78272241735764e-09	1.78272241735765e-09	1.78272241735765e-09	1.78272241735764e-09	1.78956775426807e-09	1.78956775426807e-09	1.79339973728172e-09	1.78272241735765e-09	1.79339973728171e-09	1.80590048862064e-09	1.79339973728172e-09	1.79339973728171e-09	1.78956775426808e-09	1.79339973728171e-09	1.79339973728171e-09	1.79339973728171e-09	1.78272241735765e-09	2.84145949935556e-09	1.78272241735763e-09	1.78272241735763e-09	1.78272241735764e-09	1.78272241735764e-09	1.79339973728171e-09	1.7933997372817e-09	1.7933997372817e-09	1.79339973728171e-09	1.79339973728171e-09	1.78272241735764e-09	1.78272241735764e-09	1.78272241735764e-09	1.78272241735764e-09	1.78272241735764e-09	1.79339973728171e-09	1.7933997372817e-09	1.78272241735765e-09	1.78272241735764e-09	1.78272241735764e-09	1.78272241735763e-09	1.79518135464473e-09	1.78272241735765e-09	1.78272241735765e-09
draw_prot_P08465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P08524	1.46253123963985e-06	1.48087496108919e-06	1.48549196195704e-06	1.48469973756653e-06	1.48469973756653e-06	1.48469973756652e-06	1.48469973756653e-06	1.48469973756653e-06	1.48469973756654e-06	1.48469973756653e-06	1.48469973756653e-06	1.48469973756652e-06	1.48469973756654e-06	1.48469973756653e-06	1.48527545320314e-06	1.48469973756652e-06	1.48469973756653e-06	1.50164507728844e-06	1.50164507735555e-06	1.50164507730399e-06	1.50164507729316e-06	1.50164507727925e-06	1.48469973756655e-06	1.48469973756653e-06	1.50164507730991e-06	1.50164507729523e-06	1.50164507729886e-06	1.48469973756653e-06	1.48469973756652e-06	1.48469973756653e-06	1.5016450772793e-06	1.48469973756653e-06	1.48469973756654e-06	1.48469973756654e-06	1.50164507725097e-06	1.48469973756653e-06	1.48469973756653e-06	1.48469973756653e-06	1.48469973756653e-06	1.48469973756654e-06	1.49115990261629e-06	1.48469973756653e-06	1.4911599026163e-06	1.48469973756654e-06	1.48469973756652e-06	2.02099064375441e-06	2.02099064375443e-06	1.48469973756654e-06	1.98304686917655e-06	1.48469973756653e-06	1.48469973756653e-06	1.48469973756653e-06	1.48469973756653e-06	1.48469973756653e-06	1.48469973756653e-06	1.48469973756654e-06	1.48469973756653e-06	1.48469973756653e-06	3.00465595119856e-06	5.42077503341587e-05	1.48469973756652e-06	1.48469973756653e-06	1.48469973756654e-06	1.48469973756654e-06	1.48469973756653e-06	1.48469973756653e-06	1.48469973756653e-06	1.48469973756654e-06	1.48469973756654e-06	1.48469973756653e-06	1.49504871991914e-06	1.48469973756655e-06	1.48469973756653e-06	1.48469973756654e-06	1.48469973756654e-06	1.48469973756653e-06	1.48469973756654e-06	1.48469973756654e-06	2.35235574384187e-06	1.48469973756652e-06	1.83835376426532e-06	1.48469973756653e-06	2.2350360332275e-06	6.02288525309242e-05	6.39906436192285e-05	6.39906436192299e-05	4.83641576488128e-05	4.83641576488128e-05	4.43140800567776e-05	2.52717270911217e-06	3.12940030134497e-06	2.57688194003064e-06	2.11534563502776e-06	6.39906436192282e-05	6.26843002035108e-05	2.26558935007737e-06	2.03231608528257e-06	1.77065415695209e-06	8.8315584546288e-06	6.33853402449183e-05	2.28687181485786e-06	8.83488458611093e-06
draw_prot_P08525	5.58922692133946e-06	7.16456234987142e-06	5.18285096746643e-06	4.81772418797097e-06	6.94290076721501e-06	6.73993032486813e-06	5.9906813785189e-06	5.09543862090581e-06	5.13035532844333e-06	5.11464147043658e-06	5.10387219028437e-06	9.01688329698368e-06	1.42981025711133e-05	1.59196994413474e-05	5.18786289404278e-06	5.18267703120101e-06	8.19100446899386e-06	5.21626940463928e-06	7.63788157619294e-06	7.51048979940441e-06	6.53685264823848e-06	7.53374385389728e-06	8.41678043956696e-06	6.7562968625308e-06	6.7461391386762e-06	6.08794829193782e-06	8.77400058957468e-06	7.08388723742063e-06	6.71046903867162e-06	5.96699860479443e-06	7.92090334349244e-06	8.2732306129038e-06	7.11573581877905e-06	7.23261635305636e-06	6.76177451255461e-06	7.94486133972153e-06	8.21052624002735e-06	7.16559874065505e-06	5.46184828669569e-06	7.23261635305622e-06	7.23334611295675e-06	7.11573581877904e-06	7.17836741580673e-06	6.28210349497968e-06	7.86028779918383e-06	6.48089992853696e-06	6.47923678107346e-06	5.11377828923257e-06	5.11898037510488e-06	7.23261635305623e-06	8.82296496884121e-06	5.16530999704111e-06	5.19857738968092e-06	5.1658044211387e-06	8.32070013910435e-06	9.20420721609808e-06	8.27887937963509e-06	8.23779022437634e-06	1.11745234710124e-05	7.69112944272641e-06	5.15337370254986e-06	5.13259146189017e-06	5.15117356731523e-06	5.16004583160262e-06	5.1511695029252e-06	6.48528301400955e-06	6.7951585912499e-06	6.91374295593327e-06	5.10710407726989e-06	6.22109618822177e-06	4.20267859881974e-06	7.01366921773749e-06	7.1512388991165e-06	6.18293677551334e-06	7.53448798123008e-06	7.01366921773755e-06	9.70025809856349e-06	8.34119847847519e-06	1.81686520354817e-06	5.66158792049714e-06	5.11183294148833e-06	5.14476951614702e-06	5.13118296861091e-06	7.52265008687739e-06	7.61383625023393e-06	7.61383625023351e-06	7.61383625023402e-06	7.61383625023394e-06	7.43784277910191e-06	5.13270492709944e-06	5.15457048489183e-06	5.13450990929089e-06	5.11775651877412e-06	7.61383625023401e-06	7.58217036520486e-06	5.12320737229043e-06	5.12136548608617e-06	5.10869831555282e-06	5.36160364319219e-06	7.59732088491734e-06	5.25910505056047e-06	5.36172440787447e-06
draw_prot_P08536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P08566	2.48911106554083e-07	2.52033061067274e-07	2.52818837646829e-07	2.52684007398876e-07	3.72591601801807e-06	2.52684007398874e-07	2.52684007398875e-07	2.52684007398876e-07	2.90671291183799e-07	2.64627448692035e-07	2.61083570984626e-07	2.52684007398874e-07	2.52684007398877e-07	2.52684007398876e-07	2.52781989590493e-07	2.52684007398875e-07	2.52684007398876e-07	2.52684007398877e-07	2.52684007398875e-07	2.52684007398875e-07	2.52684007398876e-07	2.52684007398877e-07	2.52684007398879e-07	2.52684007398876e-07	2.52684007398877e-07	2.52684007398876e-07	2.52684007398876e-07	2.52684007398877e-07	2.52684007398875e-07	2.52684007398876e-07	2.52684007398878e-07	2.52684007398875e-07	4.99699030350143e-06	2.52684007398877e-07	2.52684007398878e-07	2.52684007398876e-07	4.04666250999929e-06	5.2284133635711e-06	2.52684007398877e-07	2.52684007398877e-07	5.45757034232613e-06	4.99699030350146e-06	5.20240402125137e-06	1.82821151517975e-06	3.25279237601721e-06	0	0	2.55728719154163e-07	2.52684007398875e-07	2.52684007398876e-07	2.52684007398876e-07	2.5941066575431e-07	2.63842193583701e-07	2.58273286497207e-07	2.52684007398876e-07	2.52684007398877e-07	2.52684007398876e-07	2.52684007398877e-07	5.05119711485285e-07	2.52684007398877e-07	2.91047507794765e-07	2.78604337557135e-07	2.87995988709092e-07	2.97459541152922e-07	2.87993440318739e-07	9.7527764380073e-07	1.0139454747114e-06	2.52684007398878e-07	2.80019324986039e-07	2.52684007398876e-07	2.54445321331377e-07	2.52684007398879e-07	2.52684007398876e-07	2.52684007398877e-07	2.52684007398877e-07	2.52684007398876e-07	2.52684007398877e-07	2.52684007398877e-07	4.00352112377936e-07	6.27520992603015e-07	2.52684007398874e-07	3.64110434458566e-07	2.52684007398875e-07	2.52684007398877e-07	2.52684007398875e-07	2.52684007398876e-07	2.52684007398877e-07	2.52684007398877e-07	2.52684007398876e-07	2.52684007398897e-07	2.52684007398877e-07	2.52684007398877e-07	2.52684007398876e-07	2.52684007398876e-07	2.52684007398876e-07	2.52684007398878e-07	2.52684007398875e-07	2.52684007398876e-07	2.52684007398875e-07	2.52935031309264e-07	2.52684007398877e-07	2.52684007763354e-07
draw_prot_P08678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P08679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.85270917603792e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P09201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P09368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P09436	3.56517017312021e-08	3.60988613323285e-08	3.62114086293515e-08	3.61920968041344e-08	3.61920968041345e-08	3.61920968041341e-08	3.61920968041343e-08	3.61920968041345e-08	3.61920968041347e-08	3.61920968041344e-08	3.61920968041343e-08	3.61920968041342e-08	3.61920968041346e-08	3.61920968041344e-08	3.62061308579735e-08	3.61920968041342e-08	3.61920968041344e-08	3.61920968041345e-08	3.61920968041342e-08	3.61920968041343e-08	3.61920968041344e-08	3.61920968041345e-08	3.61920968041348e-08	3.61920968041344e-08	3.61920968041345e-08	3.61920968041344e-08	3.61920968041345e-08	3.61920968041345e-08	3.61920968041343e-08	3.61920968041344e-08	3.61920968041347e-08	3.61920968041343e-08	3.61920968041346e-08	3.61920968041345e-08	3.61920968041346e-08	3.61920968041344e-08	3.61920968041344e-08	3.61920968041344e-08	3.61920968041345e-08	3.61920968041345e-08	3.63495743822168e-08	3.61920968041344e-08	3.63495743822171e-08	3.61920968041346e-08	3.61920968041343e-08	4.92651053733564e-08	4.92651053733568e-08	3.61920968041346e-08	3.61920968041342e-08	3.61920968041343e-08	3.61920968041345e-08	3.61920968041345e-08	3.61920968041345e-08	3.61920968041344e-08	3.61920968041344e-08	3.61920968041346e-08	3.61920968041344e-08	3.61920968041345e-08	7.23486289612851e-08	3.61920968041345e-08	3.61920968041343e-08	3.61920968041345e-08	3.61920968041345e-08	3.61920968041347e-08	3.61920968041344e-08	3.61920968041344e-08	3.61920968041344e-08	3.61920968041347e-08	3.61920968041345e-08	3.61920968041344e-08	3.64443709587346e-08	3.61920968041348e-08	3.61920968041344e-08	3.61920968041345e-08	3.61920968041345e-08	3.61920968041345e-08	3.61920968041345e-08	3.61920968041345e-08	5.73426967384181e-08	3.61920968041342e-08	3.61920968041342e-08	3.61920968041344e-08	3.61920968041343e-08	3.61920968041346e-08	3.61920968041343e-08	3.61920968041344e-08	3.61920968041345e-08	3.61920968041345e-08	3.61920968041345e-08	3.61920968041344e-08	3.61920968041345e-08	3.61920968041345e-08	3.61920968041344e-08	3.61920968041344e-08	3.61920968041344e-08	3.61920968041346e-08	3.61920968041343e-08	3.61920968041344e-08	3.61920968041342e-08	3.62280511241503e-08	3.61920968041345e-08	3.61920968041347e-08
draw_prot_P09440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.77420035711821e-08	4.77420035711817e-08	1.45258214601984e-09	1.45258214602022e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7742003571182e-08	0	1.90684572652651e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P09457	6.75798740054441e-06	9.17922173609129e-06	6.29274304479569e-06	5.99228113274299e-06	8.82921907569097e-06	8.61193108063567e-06	7.17066598270047e-06	6.81835587237243e-06	6.22466576619322e-06	6.20542687601382e-06	6.19229180737924e-06	1.1449195543734e-05	1.73942325526078e-05	1.97308566250248e-05	6.2893542877203e-06	6.29254234017405e-06	9.72683100080296e-06	6.52036165528648e-06	9.74351474605131e-06	9.61679646265354e-06	8.06663281755708e-06	9.52359279633672e-06	1.03100276216666e-05	7.68930562225352e-06	8.04214329148722e-06	7.38743216059974e-06	1.12321736743454e-05	8.84910556526141e-06	8.62156476023819e-06	7.0665053092253e-06	9.21069676632353e-06	1.03528099097402e-05	8.99661375746449e-06	9.25591873464793e-06	8.29036556753021e-06	9.90087995909246e-06	1.04421680741417e-05	9.06361879762982e-06	7.17882989386848e-06	9.25591873464892e-06	9.15292304574296e-06	8.99661375746445e-06	9.07904350414788e-06	7.55478195529117e-06	9.33964797999062e-06	7.84995796881773e-06	7.84752410212208e-06	6.20365498801798e-06	6.20949330064773e-06	9.25591873464884e-06	1.10867537386981e-05	6.26853967438451e-06	6.30936036712489e-06	6.26950312963368e-06	1.08153852500358e-05	1.19822980267701e-05	1.07687036770213e-05	1.07138905291758e-05	1.40415337084475e-05	9.3331617313658e-06	6.25192982870763e-06	6.22755863158895e-06	6.24825285240415e-06	6.26128662346009e-06	6.24824801346197e-06	8.41267296570649e-06	8.74231566646333e-06	7.6283651720943e-06	6.19472876091539e-06	7.61395591832192e-06	5.62484778858453e-06	8.47325186473822e-06	7.87863745448742e-06	7.58559204232889e-06	8.39214889710201e-06	8.4732518647379e-06	1.02643219371689e-05	1.02137024050968e-05	1.35701973595651e-05	6.86519005411483e-06	6.20103047510466e-06	6.23631387849268e-06	6.22380524782505e-06	9.06201006700141e-06	9.15271414838907e-06	9.15271414839314e-06	9.15271414838817e-06	9.15271414838911e-06	8.89060923591181e-06	6.22558783823129e-06	6.25122933617573e-06	6.22770460580726e-06	6.20806034877171e-06	9.15271414838833e-06	9.12121567420073e-06	6.2144501385063e-06	6.2122902761248e-06	6.197435618091e-06	6.49401503236648e-06	9.13309540284986e-06	6.40810050845893e-06	6.49415665187235e-06
draw_prot_P09624	4.55794968502736e-07	2.19794938501565e-06	5.81801668199617e-07	4.7554300391127e-07	5.13528710198281e-07	5.42953265286794e-07	2.10900079579558e-06	4.98631774407993e-07	5.50272612924364e-07	5.43265993879838e-07	5.41334611647151e-07	1.97889964086289e-06	5.87307254310234e-07	5.95111026872038e-07	5.94460129913036e-07	5.63790603211269e-07	1.41647146818712e-06	4.94115519888744e-07	1.22409645526742e-06	5.29713094790999e-07	4.97123675717118e-07	1.45521862240438e-06	5.06431919485775e-07	2.90358521564397e-06	1.89603463121714e-06	4.62467658080294e-07	5.40106675988303e-07	5.25243638359611e-07	5.07728659522233e-07	2.00095780093307e-06	3.25139980837926e-06	5.5228401122213e-07	5.06840572386193e-07	2.42676650871743e-06	4.88957484948959e-07	5.36766252263725e-07	5.17854104801499e-07	5.06618472298063e-07	4.86496174067657e-07	2.42676650871747e-06	5.08466569975351e-07	5.06840572386192e-07	5.0871145681758e-07	9.35357919914471e-07	2.29890459244077e-06	8.81105209535849e-07	8.79967819112608e-07	5.50032878114345e-07	5.78348678598872e-07	2.42676650871747e-06	1.13289703578187e-06	5.76606853456887e-07	5.96593269348312e-07	5.7735262536655e-07	5.14094277587501e-07	2.89975179321536e-06	5.1606348611323e-07	5.15766427113499e-07	1.01256462334903e-06	4.20171143679071e-06	5.66538355962865e-07	5.55270148561398e-07	5.65126389165616e-07	5.70436522503427e-07	5.65124170926944e-07	5.16636844903981e-07	5.06427978621813e-07	2.87886472105393e-06	5.41625671861596e-07	4.3324267126817e-07	3.23329534316668e-07	3.54188904093596e-07	3.11673863173135e-06	4.68736367688898e-07	2.61128738008175e-06	3.54188904094484e-07	5.51347693859435e-06	5.99748122330527e-07	2.13454399934697e-07	8.11674311474442e-07	5.66456426938764e-07	5.63985565774346e-07	6.00554777619082e-07	4.62035567253951e-06	4.88343812537008e-06	4.88343812537026e-06	4.88343812537004e-06	4.88343812537006e-06	4.67963644575303e-06	6.03358676461185e-07	6.43201815113281e-07	6.06646507085137e-07	5.76087176438141e-07	4.88343812537004e-06	4.79207844537229e-06	5.86052663463423e-07	5.82695045680562e-07	5.59613190069473e-07	1.02045219035543e-06	4.84140880240515e-06	5.53029032178192e-07	1.02067224484457e-06
draw_prot_P09938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P09950	1.44846634662092e-10	1.46663365988645e-10	1.47120625990902e-10	1.47042165419427e-10	1.47042165419428e-10	1.47042165419426e-10	1.47042165419427e-10	1.47042165419428e-10	1.47042165419429e-10	1.47042165419428e-10	1.47042165419427e-10	1.47042165419427e-10	1.47042165419428e-10	1.47042165419428e-10	1.47099183327986e-10	1.47042165419427e-10	1.47042165419428e-10	1.47042165419428e-10	1.47042165419427e-10	1.47042165419427e-10	1.47042165419427e-10	1.47042165419428e-10	1.47042165419429e-10	1.47042165419428e-10	1.47042165419428e-10	1.47042165419428e-10	1.47042165419428e-10	1.47042165419428e-10	1.47042165419427e-10	1.47042165419427e-10	1.47042165419429e-10	1.47042165419427e-10	1.47042165419428e-10	1.47042165419428e-10	1.47042165419428e-10	1.47042165419428e-10	1.47042165419427e-10	1.47042165419428e-10	1.47042165419428e-10	1.47042165419428e-10	1.47681969302898e-10	1.47042165419428e-10	1.476819693029e-10	1.47042165419428e-10	1.47042165419427e-10	2.00155514971077e-10	2.00155514971079e-10	1.47042165419428e-10	1.47042165419427e-10	1.47042165419427e-10	1.47042165419428e-10	1.47042165419428e-10	1.47042165419428e-10	1.47042165419427e-10	1.47042165419427e-10	1.47042165419428e-10	1.47042165419427e-10	1.47042165419428e-10	2.93939837892421e-10	1.47042165419428e-10	1.47042165419427e-10	1.47042165419428e-10	1.47042165419428e-10	1.47042165419429e-10	1.47042165419428e-10	1.47042165419428e-10	1.47042165419427e-10	1.47042165419429e-10	1.47042165419428e-10	1.47042165419428e-10	1.48067111229352e-10	1.47042165419429e-10	1.47042165419428e-10	1.47042165419428e-10	1.47042165419428e-10	1.47042165419428e-10	1.47042165419428e-10	1.47042165419428e-10	2.32973357278469e-10	1.47042165419427e-10	1.47042165419427e-10	1.47042165419428e-10	1.47042165419427e-10	1.47042165419428e-10	1.47042165419427e-10	1.47042165419427e-10	1.47042165419428e-10	1.47042165419428e-10	1.47042165419428e-10	1.47042165419427e-10	1.47042165419428e-10	1.47042165419428e-10	1.47042165419427e-10	1.47042165419428e-10	1.47042165419427e-10	1.47042165419428e-10	1.47042165419427e-10	1.47042165419427e-10	1.47042165419427e-10	1.47188241539303e-10	1.47042165419428e-10	1.47042165419428e-10
draw_prot_P0CH63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P0CH64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P0CW40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P0CW41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P0CX08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P0CX09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P0CX10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
draw_prot_P0CX11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
