Row	l_pac	n_butanol	docosanol	rrbutanediol	phenylethanol	glycerol	methylbutanol	isobutanol	s_reticuline	psilocybin	cinnamoyltropine	choline	hypoxanthine	xanthine	nicotianamine	ergothioneine	glutathione	alanine	arginine	asparagine	aspartate	citrulline	cysteine	glutamate	glutamine	glycine	histidine	homoserine	isoleucine	leucine	lysine	methionine	phenylalanine	proline	serine	threonine	tryptophan	tyrosine	valine	ornithine	hydroxymandelic_acid	cinnamate	mandelic_acid	coumaric_acid	rosmarinic_acid	salidroside	tyrosol	vanillin_beta_glucoside	beta_ionone	putrescine	spermine	ara	dha	epa	ffas	laurate	oleate	palmitoleate	triacylglycerol	ergosterol	catechin	genistein	kaempferol	naringenin	quercetin	adipic_acid	cis_muconate	itaconic_acid	caffeic_acid	succinate	lactate	malate	oxoglutarate	acetate	citrate	fumaric_acid	glycolate	hexanoate	pyruvate	resveratrol	astaxanthin	betaxanthin	beta_carotene	artemisinic_acid	farnesene	amorphadiene	geraniol	limonene	linalool	lupeol	oleanolate	patchoulol	protopanaxadiol	santalene	beta_amyrin	glycyrrhetinic_acid	lycopene	miltiradiene	nootkatone	squalene	taxadien_alpha_yl_acetate	valencene
cinnamoyltropine	3.34217716969545	6.43384156658188	0.186703454580747	4.09825799057673	6.45669557564239	7.25133830449369	4.93287653101616	5.18138445267533	0.0657585129167727	0.0242369424126365	0	8.25031565569809	20.9509531241425	23.3243791724317	0.190604714236882	0.174701347699025	8.02898622038669	4.2104297615809	6.9657837644914	6.75860023814072	5.20314972604871	6.80541118335431	10.1977836973211	5.08837121916143	5.1580508538133	5.70479246208402	9.18412141314391	6.51891547043945	6.35518332135796	4.61376574246897	6.7522595001153	9.37990375760192	6.54356315503995	6.69809287552808	6.171794385656	7.77434800373496	8.45269590231127	6.52558547197131	4.73657904194975	6.88865697330059	6.62895895054785	6.5306120801793	6.56577460947935	3.08227315709383	6.22865436065413	2.97479925353364	2.97196898411825	0.0361804252943626	0.0480812270627105	7.12287788824752	9.55518134879396	0.140721164204839	0.214382067379807	0.143750307958247	8.04651034396032	9.2214704842138	8.06747535829744	8.00362951821485	13.0054475674541	7.34282890775716	0.113408353028191	0.06245321574347	0.100388201895398	0.117993210675587	0.10257914542914	6.10591581505389	6.16405237328647	5.34248590918034	0.0150653622991252	5.95939646008195	3.6680599738089	6.38084074053202	5.93439547967093	4.29449277790922	6.02673203411732	6.6111168924864	10.8528501217809	6.95548148462668	44.4928719691358	1.16552927342085	0.0297354115606381	0.122054120090945	0.0814987689791806	6.71757752929275	6.60504982576462	6.60527908458787	6.54665696758238	6.60689584641826	5.66271678669179	0.0894360990350192	0.163700608872303	0.0899745958175727	0.0481835635091999	6.60508947333578	6.60493782241201	0.0642447586206028	0.0934576215373029	0.0206800982242271	0.737241285898271	6.30142905910662	0.346713202520734	0.720719620548004
choline	7.34240674086498	5.06483960787356	8.09504576384482	8.64969191827814	5.9549184104763	7.15096254496717	7.08794475010186	8.10549552045198	8.19308590399411	8.22865751253551	8.25031565569809	0	15.1949713170133	17.1675173017966	8.0869211250361	8.08902722401909	4.97293053909298	7.99592763532733	5.04757858545217	5.3969666871285	6.43805950428554	5.23353733951899	6.60966056901082	6.30478755771117	5.96375601361846	7.70544237027185	5.33322697850048	5.72792343179869	5.68242468050176	6.83242736119219	4.49264568952693	5.58191403310813	5.6537617990834	5.67877092282267	6.53287858408263	5.28029746845635	5.43649391285064	5.70081928452329	7.20229831599291	5.77522844642484	5.67156397542089	5.64807587904091	5.55284755382743	6.00731293929068	4.23264756488579	6.5819562144366	6.58565295139159	8.22582360707525	8.21848577677473	5.75868004849936	5.23177764544963	8.1279545968383	8.06185295625509	8.12665702822103	4.62982950464677	4.21455464906378	4.67560815620406	4.68811864240857	7.07324412126098	4.86804799598301	8.15121116141548	8.195391833388	8.1611739750215	8.14508509804891	8.15942565225728	6.54628213584683	6.07923224076936	6.27443237395766	8.24318964788122	7.51149941996931	9.1650146321947	6.88884626794581	6.61245420572761	6.9511645196131	5.92564619477759	6.93186637544535	7.62333819318994	4.22418924617105	44.8304128463309	7.20381730889399	8.232942477461	8.1592000567147	8.19284173928482	4.97769029187326	4.99516002649607	4.99546319947827	4.96764600473726	4.99760077612004	4.57437948730297	8.18859446259418	8.13757805792038	8.18656653509746	8.22019617237373	4.99521245196277	4.98245801308286	8.20734820044862	8.21396828836813	8.24062770798667	7.70790878159428	4.71276851481214	7.96874246236372	7.71944181705591
hypoxanthine	19.527799545467	17.0569069708268	20.8398963220301	21.0874302113586	16.5178837867314	17.7406849981889	19.2486601680084	19.9739047355551	20.9055840262687	20.931792366635	20.9509531241425	15.1949713170133	0	3.62007476386957	20.8247796111141	20.8129383280279	14.312661673855	19.9138275650886	15.5404433928727	15.7155582688949	17.4914369135892	15.7204171877854	14.1843954884108	18.3437548787291	17.5642704252362	18.4258947532885	13.2297674948527	16.3905201611621	16.8009031107411	19.0494068611327	16.6583541308087	14.3566819955549	16.0084846968247	16.8198489625438	17.2491800585714	14.9048063819505	13.8733229697378	15.9396480420589	18.9237587901963	16.6736397388717	15.9200387996201	16.0646918178481	15.9595067170113	18.89251771639	16.5512376520877	18.9927662540629	18.9957826460828	20.9354881386723	20.9263270870942	16.7014149327118	13.067503949285	20.8577119594658	20.805391173266	20.8581067761059	15.0956245497706	14.3183381007753	15.0818676101693	15.1357219376707	9.79783132757965	16.5565826109561	20.8713424153221	20.9059217818287	20.8723224655677	20.863097415719	20.8717942341099	17.3352925477649	16.6712249955054	17.8178921084178	20.9445239849494	17.7115701267686	21.5524888649396	16.6856864202963	17.7934201769641	19.282309350643	16.8553693373494	16.1884465065486	17.001468883658	16.8631965171268	48.4994686832284	20.0577304035981	20.9378158783515	20.8730253386008	20.906481086769	16.9446458026794	17.0385864012813	17.0385927317055	17.132102842762	17.0392562812995	17.5995573810689	20.9050950604082	20.8679289420149	20.9031234040633	20.9292941621477	17.0385821654553	17.0669332508626	20.9169478018917	20.9227242691341	20.9437172854113	20.515018491675	17.168995879944	20.736354297982	20.5421015693727
xanthine	21.9278935175643	19.3465513809735	23.2068036566939	23.4796681166862	18.9113950880765	20.001362900779	21.5956175506226	22.3597478996026	23.2778935400166	23.3047973766868	23.3243791724317	17.1675173017966	3.62007476386957	0	23.1942820026574	23.1825002416229	16.7198630731127	22.3731183104592	17.8717729580322	18.0079556900182	19.9055195804218	18.089714773328	16.4550150955216	20.7340877075187	19.9765612049628	20.8193135615925	15.4562630636469	18.7747468056773	19.1865643531648	21.4454884509313	18.9133454569808	16.6456391883735	18.4375409421463	19.1838876781912	19.617227385716	17.2217842252886	16.2329762426118	18.3615981977822	21.3685920985484	19.0635416282764	18.3021194262994	18.4825125390677	18.3552624820919	21.2278695430909	18.8269033446434	21.2600977950394	21.2631726456133	23.3088351657148	23.2988200937798	19.0794588718066	15.3584583641771	23.227324699465	23.1732847493515	23.2274824946965	17.1396474472139	16.1720062189363	17.1414449873549	17.202416151682	11.5824880748725	18.789801902525	23.2422195755984	23.2778432744091	23.2437891583454	23.233762182378	23.2432317259737	19.7351139746759	19.0784367435274	20.2667713448406	23.3181312343627	20.2036445317283	23.9789625042563	19.0865731222563	20.2050527956958	21.5463987645237	19.2462014852374	18.6758259116941	18.9887399800092	18.8413204664821	49.5316142552756	22.4043012819436	23.3107478283436	23.2469440372202	23.2783736654609	19.200505994488	19.269228590887	19.269269792572	19.3475749322833	19.2698407017759	19.8203820634476	23.2767124489125	23.238362113182	23.2745846056509	23.3016847968049	19.2692332959332	19.2988495984716	23.2894416052012	23.2950940487955	23.31669292639	22.8766026379373	19.3909133546193	23.0960544412726	22.9008021090582
nicotianamine	3.26748454676907	6.29665877598992	0.116089174909201	4.07318581932323	6.34648817578208	7.15147746211042	4.8441110039179	5.12603594947012	0.142296101193744	0.170430827696668	0.190604714236882	8.0869211250361	20.8247796111141	23.1942820026574	0	0.0957855138698267	7.89845711191983	4.15362547352071	6.83014191392094	6.63257169889324	5.09374700010202	6.67165805085718	10.088253650797	4.96514037526297	5.02943741937239	5.6297503752403	9.04908792154076	6.40074434919017	6.23906238202338	4.52088306860415	6.60666204247191	9.2582917529383	6.4293420781689	6.57525224689818	6.07253491121422	7.65013077253501	8.3303342932586	6.41211355509153	4.66120155440675	6.76530517120283	6.51331356813571	6.41471584999901	6.4486492108543	2.93713795661795	6.07741399828935	2.87596423619213	2.87329233118624	0.166375018585478	0.166902624148348	6.99596399404447	9.41560925341555	0.100065636224607	0.106317577761266	0.10166883301562	7.91479516779164	9.08323366340238	7.93643003632355	7.87289842108885	12.8646683462107	7.20849785289837	0.116031385821662	0.141010895122096	0.125685840070195	0.114498118688681	0.123848971708108	6.00721054310016	6.05631646825362	5.22215181393832	0.183095850234842	5.88172881709655	3.67288705255176	6.28486606046093	5.81756215009993	4.19578990938124	5.89864226874668	6.51756539936321	10.7064322809291	6.80377131754721	44.4831909258813	1.0127289058609	0.177274257215866	0.125262997173508	0.152076106504703	6.58286752254133	6.46914381753917	6.46937789258787	6.40972748089394	6.47102860890211	5.5222739844721	0.15020035389427	0.148586111600544	0.148962444424405	0.167681709049192	6.46918429803505	6.46905391249509	0.160184150580247	0.180449604602625	0.183739802196992	0.620877799991774	6.1623010995586	0.246355046795625	0.603212587320588
ergothioneine	3.27736701936215	6.31003044042213	0.0764580848782938	4.07884255059145	6.34432420811699	7.16114620275251	4.85440447111462	5.13273629726423	0.113572329248056	0.151281699164043	0.174701347699025	8.08902722401909	20.8129383280279	23.1825002416229	0.0957855138698267	0	7.89642029000163	4.17389561584804	6.83862874400266	6.63681620734495	5.10753452116259	6.68118821415611	10.0776953949387	4.99069278203975	5.0498541561757	5.64056401599671	9.04846416296057	6.40577481367436	6.24337414165709	4.53201563741684	6.62216706761449	9.25323483683958	6.42637514281338	6.58491760979236	6.07840837932221	7.64968936681089	8.32307432419441	6.4083579557851	4.66529253663099	6.77561676049472	6.50933272376735	6.41302446737657	6.44511473181648	2.92521531304666	6.0872725370172	2.88842245848487	2.88573043680286	0.150186677136463	0.141312939122023	7.00736770143935	9.41626382262347	0.0664574127312022	0.0785946350318273	0.0677606668722944	7.9035204585056	9.07025352885992	7.92503548503494	7.86141117824151	12.8593125655858	7.21589127578591	0.0794168687652108	0.119770379830437	0.0976911083077219	0.0865505343789187	0.0937377062140085	6.00703873056106	6.05420932305013	5.24149240267418	0.166115027490595	5.88482010759394	3.6905467123141	6.28788654573839	5.83911322149662	4.18159431275168	5.9169070167172	6.51614479641703	10.7396148086148	6.79657892468917	44.4877788848719	1.0097298199527	0.155619142698644	0.0948393949857233	0.119133664644566	6.59280475538868	6.48025677370274	6.48049044730264	6.42183692501513	6.48213833373724	5.53022077410272	0.11560798667814	0.101545875117383	0.114956506246719	0.142105080820134	6.48029718477928	6.48032372345762	0.130219833891714	0.156434790661508	0.163691103768644	0.595562711278337	6.17191973707666	0.236968072590443	0.579569747386248
glutathione	6.31838481434214	4.21319084742567	7.92236578916425	7.72000384978217	3.82794011266055	5.95310181150018	6.07599010829573	6.97239750449999	7.98398003043708	8.01122252304527	8.02898622038669	4.97293053909298	14.312661673855	16.7198630731127	7.89845711191983	7.89642029000163	0	6.68171151820056	3.4365989843116	3.82005288429137	4.68479294631043	3.57690173790667	3.79312945989486	5.47644501905281	4.66670626156639	5.93478974616768	3.81451249772308	3.79787010720101	3.75657662791604	5.65120519831206	3.92847056260975	3.25254210267432	3.20625607295961	4.37898476706627	4.73157995074624	3.45453542536942	2.88022778632389	3.33598134317918	5.71720706875689	4.33049747859697	3.5881656495812	3.26954540490212	3.46475066771126	6.13585089252375	4.75627830192901	6.6961543261403	6.69918343140794	8.01015176275658	8.00313434047878	4.40029623521208	3.91897629463921	7.93805958690245	7.88668812407172	7.93825460726696	4.14995455953095	5.38671525117946	4.10258322715115	4.1044425575221	6.60206081792596	3.90340259339478	7.95055841107731	7.98596915674777	7.95262791648225	7.94498115885966	7.95174777197751	4.66979419225926	4.30213161354255	5.29032110761556	8.02228106499291	5.95805839844569	8.32087267938724	5.47542396901629	5.92254279491448	6.9676740348151	5.06329825647261	5.09412996612448	8.89710191295812	6.2809903234006	44.898063233015	7.17983103031674	8.01501946407532	7.94746037526282	7.98220009759075	4.12569443902123	4.32704807642269	4.32678871089339	4.40325034677321	4.32952747759757	5.09106588645146	7.9802246233795	7.94033039802885	7.97843759721456	8.00578629515233	4.32696382720785	4.28758978175228	7.9932412260875	7.9995192597585	8.02142457155358	7.58278832892807	4.49041480824841	7.83617009851534	7.60792859363151
alanine	3.2398739630656	5.37095389037038	4.20171048820971	3.84731865285074	5.15537733612553	5.47876102479519	4.75575080325561	4.43149412906976	4.19614589920099	4.20553376726112	4.2104297615809	7.99592763532733	19.9138275650886	22.3731183104592	4.15362547352071	4.17389561584804	6.68171151820056	0	5.16026277211727	4.9742317317	3.47849457142121	5.11902655803838	8.75077501152886	4.46407522846062	3.51837018534593	3.39525456747926	7.57537744692101	4.7609496944358	4.75775349771386	3.99683544722792	5.83755325576476	7.8801451797498	5.13144682321013	5.66627460684299	4.01260540133819	6.24693383453048	7.06065180763223	5.16757244643495	3.51891298988326	5.61310283445207	5.50131684809867	5.17977473946613	5.3634873417139	4.48612070860644	6.42619422303814	5.06440823573026	5.06494353391728	4.19671057316239	4.20642858430435	5.84752354175483	8.18471249807802	4.1952560914473	4.18554796634705	4.1965661122295	7.33061722083351	9.06265167988606	7.32470638278028	7.26487320677973	11.9901233816659	6.60041454119426	4.19549552311925	4.20256255432532	4.19600521190429	4.19402983158067	4.19592887108593	4.6961552751318	4.89849070153835	5.08731967166423	4.2067632245516	4.83600192325917	3.08496583655988	5.54866628486458	5.91445258077383	4.93736631847528	5.67909959573471	5.80269485651921	10.7364923626746	7.84054129779222	44.4372124571836	4.15342530910577	4.20906033330457	4.17678888108603	4.20184668996537	6.11148088569525	6.10689658338074	6.10668179827061	6.04502554538911	6.10863644395185	5.87765162030851	4.20128297767529	4.19388737369498	4.20067845038769	4.20688167620741	6.10682950207037	6.06604772069279	4.20470712274138	4.20620320438906	4.21053163729961	4.16824102265699	6.21633643629178	4.20891749639554	4.16623058175251
arginine	5.34720014066321	3.71871272133921	6.86376874800215	6.65886708435178	3.32001003006525	4.14628262741769	5.59549698607027	5.7765008362627	6.92235906681959	6.94884777752502	6.9657837644914	5.04757858545217	15.5404433928727	17.8717729580322	6.83014191392094	6.83862874400266	3.4365989843116	5.16026277211727	0	1.52646526548934	3.22076712091741	1.00479864793229	6.04799182942186	4.57465939998608	2.8273637068425	4.11652787380768	3.21439852435534	2.83603398668324	3.45557439601249	5.20057515341933	4.14381445276638	4.85350219619804	2.98793998071257	3.59042451378604	3.33037800195323	2.96471370519105	3.27609914980478	2.92093210817196	4.69103308110452	3.50382170114477	3.12330324995086	3.04850942720326	3.03531261700414	5.30839937686391	4.57308390407891	5.81500282513594	5.81858857623281	6.94451113818439	6.94354680563175	3.70721016666902	3.92949915306621	6.87927775946626	6.83048329514717	6.87957979396234	4.2965446668225	5.77476211227161	4.29166273312203	4.26787878918937	7.34600779324526	4.90348032003396	6.89334677675824	6.92564790318428	6.89664849027397	6.88690268542813	6.89596023392101	3.61701573060871	3.24074681667633	4.73469000319993	6.95966248597705	4.47681177588627	6.72905274124355	4.14110112535956	5.32935933559049	5.87645059826577	4.40149201151937	4.1936706592647	8.60157213350029	6.07943687032952	44.5088416227423	6.18326879099455	6.95437568810427	6.88985354043925	6.92471612874255	4.74037555868617	4.75217743483372	4.75193831511441	4.72590219033818	4.75443354453577	5.04201928894491	6.92245308639466	6.88700152879871	6.92044840808735	6.9455465241018	4.75209999534071	4.73358485605239	6.93551873711011	6.94038744748951	6.95991606212623	6.58021326953063	4.96747526077853	6.7822124838315	6.5919770239597
asparagine	5.2158771666627	4.11669181002815	6.66544668732692	6.54620362798669	3.41100577601262	4.13733228033589	5.75499389093148	5.87894012801804	6.71755211971428	6.74206704432842	6.75860023814072	5.3969666871285	15.7155582688949	18.0079556900182	6.63257169889324	6.63681620734495	3.82005288429137	4.9742317317	1.52646526548934	0	2.98327157947644	2.04816393789901	6.24181765430589	4.9318135648766	3.06055934172897	3.76325378049795	3.22407535830351	2.89057895169354	3.65519648483192	5.3408929496641	4.63256099295863	5.11991246712582	3.10179512289777	4.41979422004988	3.10720784529855	3.12282378543879	3.39632857098475	3.0078987944364	4.83117069291072	4.38281503540933	3.20757472693794	3.16014253120201	3.1503586307928	5.30753670204903	5.02994572925921	5.70331318616504	5.70651826909036	6.73905152245501	6.73812973954178	4.60964603138226	4.41026441133688	6.67937447160441	6.63474933988737	6.67983090503732	4.30336908260748	5.90633427046312	4.3110512461182	4.28545935763666	7.56328976755159	5.25549961339041	6.69171409323294	6.72108636090048	6.69421513933421	6.68522173227142	6.69369738297678	3.63260370182651	3.26822712320858	5.09379020674468	6.75264473883846	4.45691026449195	6.53654029449153	4.08354264685731	5.71755816940246	5.75200197931758	4.69770307649725	4.18780408791241	9.20119291277061	6.27284862091141	44.5928565558401	6.04401690514335	6.74820515965507	6.68844413687675	6.72099855231121	5.07482473489096	5.0695119227547	5.06929160964781	5.03613735885345	5.07162899751078	5.32850031755306	6.71904704171049	6.68716967666847	6.71708795487128	6.74004370749889	5.06944024247883	5.05252560837508	6.73092869659617	6.73531241220573	6.75305117824947	6.41228491920685	5.27852003370046	6.58788198534451	6.42253589310789
aspartate	3.84510286109541	4.19777554262727	5.13843972730551	5.28544519029499	4.08714984752256	4.97249743220321	4.79690162171343	4.98264480189698	5.17218546230215	5.19038378296041	5.20314972604871	6.43805950428554	17.4914369135892	19.9055195804218	5.09374700010202	5.10753452116259	4.68479294631043	3.47849457142121	3.22076712091741	2.98327157947644	0	3.19766774316375	7.20889721264828	3.82485400643127	2.64722671971076	3.43980297765258	5.50682650152881	2.81548575737025	3.4357671762462	4.1314631530886	4.58089973800742	6.13409511929145	3.77100757551185	4.27621157420159	3.19475734058596	4.04684832431602	5.1722165416916	3.75517896777627	3.61076245937178	4.20137994480587	4.10284773066935	3.81877761393668	3.98509715281261	4.40356615368423	5.30578563197352	4.86636068552028	4.86815221718046	5.18771039488228	5.1888909157937	4.53065612986026	6.19553664455876	5.14481871355444	5.11140889465282	5.145804548913	5.65292899766146	7.28723681281194	5.65852985886951	5.61309075806028	9.64486996753367	5.51616023493556	5.15354034424158	5.17472268685901	5.15407062817475	5.14759424008818	5.15388117824085	4.06720815495544	3.84852313529602	4.1961590871937	5.19827367856795	3.91912193419255	5.01716288165094	3.83663074798947	4.93743581068678	4.79426135863104	4.18319126097704	3.98365669272666	9.56925344759431	6.69997994824388	44.4868958947938	4.70232617742965	5.19633692508263	5.14582338483359	5.17633511174363	5.13770723700483	5.13872775626413	5.13847524984815	5.09999816856062	5.14079678435733	5.14080833520778	5.17530056655051	5.15275616824273	5.17374258589167	5.19063140780447	5.13864870813113	5.11306290369301	5.18350976567512	5.18706461218194	5.19995227648242	4.96776407390902	5.29245563676393	5.09325586584269	4.97744582156129
citrulline	5.16257114505889	3.63397440665193	6.70462153576766	6.49080042671009	3.40599559361962	4.27221324306059	5.34761326026478	5.49728482138241	6.76309513608588	6.78900898131021	6.80541118335431	5.23353733951899	15.7204171877854	18.089714773328	6.67165805085718	6.68118821415611	3.57690173790667	5.11902655803838	1.00479864793229	2.04816393789901	3.19766774316375	0	6.35715665206931	4.15563847816289	2.54325096985113	4.27655741054486	3.78747267067023	2.9051962504762	3.49963966387183	5.00899589256974	4.07856271553034	5.12132890880005	3.13742687340276	3.0607179453461	3.58645325093145	3.11968081888679	3.62322890739113	3.05015479485502	4.42498419979688	2.98148766516853	3.21540989521856	3.19500823052115	3.15075612109764	5.19184728591703	4.49730914693416	5.69536503538253	5.69882256426062	6.78475783610311	6.78340344254574	3.22196250906476	4.13000923349303	6.7196495645525	6.67119768964832	6.71992335811833	4.54557023652638	6.02902400847456	4.53753236179248	4.50795081636381	7.59188457982204	4.95511616164378	6.73410592591413	6.76596101211646	6.73728081753165	6.72772569306469	6.73659635413744	3.67827008829928	3.3310972874219	4.27963303533984	6.79968441040331	4.11571120652882	6.53235202457826	3.79793803339582	4.84216090246743	5.70543982365511	3.98576604546923	3.83302458856	8.35061302418532	6.10139109511695	44.4420280566148	6.03405275433145	6.79411078482012	6.73067384931322	6.76464024792764	4.71728232432049	4.70155647740235	4.70132014671031	4.67859218374744	4.70383984200245	4.98496891340548	6.76243126184008	6.72710893503425	6.76045725819597	6.7854351402991	4.70147947828488	4.6941953733983	6.77534311319139	6.78026447861379	6.7997237592789	6.42154464815683	4.95340099669751	6.62757218677845	6.43403092596109
cysteine	8.70848516105448	6.37417436305103	10.1054171883801	9.76842225397511	5.97695348620123	7.57998781828372	8.39332980725604	9.08681721202747	10.1565701059399	10.1817715358408	10.1977836973211	6.60966056901082	14.1843954884108	16.4550150955216	10.088253650797	10.0776953949387	3.79312945989486	8.75077501152886	6.04799182942186	6.24181765430589	7.20889721264828	6.35715665206931	0	8.43077334017838	7.53648395118969	7.93047461533045	5.47695016747084	6.06570825355977	5.73570187469682	7.92173319323812	6.47319286927432	2.78958340659277	5.46484767684145	7.05016871083528	6.63722802378948	5.41370046802079	4.80649172728339	5.69055589469628	7.96564937159307	7.04168642826279	5.96675269781697	5.55641444980397	5.79508162617286	8.44807641153103	7.06083697236575	8.89085176566651	8.89372027036515	10.1804932462423	10.174421933076	7.0179961010832	5.54655016283369	10.1195469629384	10.0752589439159	10.1198799147961	5.9308885261589	6.3951148792167	5.87156624078278	5.89917816284219	7.18620473193802	5.75994150445962	10.1283562591288	10.1604388688955	10.1298388929733	10.123696898133	10.1291357195781	6.73621489156601	6.56728939627202	8.2224283575632	10.1914219360985	8.3735887726018	10.4994706595216	8.01707990749333	8.89997360900466	9.36595312221326	7.97741228750434	7.72242036354691	11.0633972218911	8.36071041525018	45.3637705063194	9.4476267241654	10.1850919287992	10.125639584389	10.155840795658	6.32471453575259	6.63662314245262	6.63647661168873	6.69588473850434	6.63825244985711	7.07099064446875	10.1541206196247	10.1191885726247	10.1524460090903	10.1767893424331	6.63657359681765	6.54855770676266	10.1657698057753	10.1711730584526	10.1906276300923	9.80225130113885	6.56714125639827	10.0264350310394	9.82344548968972
glutamate	3.75463732743604	4.39782126014458	4.99243537841081	5.11204762682556	5.07957346004662	6.23265872086941	4.00874883649767	4.83513462041488	5.05469544674608	5.07603612693779	5.08837121916143	6.30478755771117	18.3437548787291	20.7340877075187	4.96514037526297	4.99069278203975	5.47644501905281	4.46407522846062	4.57465939998608	4.9318135648766	3.82485400643127	4.15563847816289	8.43077334017838	0	2.54681560732006	5.41347338221758	7.05157409290028	4.66888288855649	4.68954814696343	3.58653607173268	3.5859667237771	7.41203531490767	4.96013764135409	3.43324695298781	5.21775660194263	5.63135119417582	6.42759976647181	4.90987140549482	3.77642576801122	3.45484698303357	5.05230177826713	5.00032778105747	4.99453496171171	4.18868738286638	4.3689801698	4.63249053516864	4.63428570312566	5.07032888406483	5.06837553544052	3.76073669508012	6.9946137608271	5.00584009763288	4.95997915729086	5.00549927539202	6.32922413904231	7.70802276699304	6.33319435302887	6.27868087844347	10.5097638902576	5.23134835918942	5.0221168849187	5.05130301039888	5.02434330879266	5.01493609287319	5.02384452576194	5.06669380455393	4.89273054219313	2.33160996307067	5.08450659623434	4.68055785228416	5.05666054088923	4.8040581027131	2.8232870867466	4.66322282534198	3.28867073049997	4.81303091978328	7.77112297494702	6.06881013384516	44.3669716548742	4.4018424663813	5.07760729413625	5.02300996597041	5.05106732925074	4.54605756286479	4.40130728077228	4.40100413541447	4.38096050030334	4.4037180986161	4.30225477536741	5.04944736838525	5.01752298303188	5.04762246294154	5.07063011687592	4.40121304691771	4.43844882855184	5.06065053705397	5.06564764718458	5.08354592442495	4.74325885876227	4.72782574858393	4.91110989618565	4.75926607673844
glutamine	3.57848289044528	3.77348795955704	5.06995504091897	4.90050352497548	3.72226249573249	4.52706630307897	4.20356780114584	4.46646923734003	5.12031141740119	5.14358687962021	5.1580508538133	5.96375601361846	17.5642704252362	19.9765612049628	5.02943741937239	5.0498541561757	4.66670626156639	3.51837018534593	2.8273637068425	3.06055934172897	2.64722671971076	2.54325096985113	7.53648395118969	2.54681560732006	0	3.58672282364451	5.49609140784602	3.49206122224639	3.78859425718192	3.75056106197884	3.87006965122199	6.45045481336974	3.63834253760117	3.44117459394853	3.48575115669906	4.4998161088636	5.05440067090473	3.56139400952156	3.42658867732309	3.44692380883397	3.74327950885462	3.68800338730496	3.68522554736819	4.04427993471236	4.32564371826165	4.59528667826921	4.59798318180241	5.13670678431091	5.13864645143573	3.73336864167014	5.92734739014686	5.08010532701636	5.0359199726862	5.08049652830912	5.53516676445696	7.17153281533699	5.53209014765675	5.47897950483344	9.55452974469229	5.05944436417928	5.09373721567363	5.1222678160954	5.09623550488016	5.08753287784706	5.09568033769732	3.59908421037278	3.47388263953089	3.05760422481622	5.15253627856975	3.73727125049825	4.72006634818606	3.93069634023742	3.75126883213903	4.60303833411404	3.42217231925755	4.04323525547166	8.27965963009319	6.13447573429393	44.3587796119635	4.49320663796222	5.14804684565928	5.0869233082845	5.12173512527801	4.51118597149038	4.4185003831541	4.41820535450819	4.37930518260654	4.42090578491652	4.48564738891844	5.11986987267849	5.08841777856651	5.1180543909632	5.14059988125304	4.41840810415645	4.42546107244879	5.13134010183723	5.13598717701035	5.15342313095544	4.82478295801413	4.71321644687758	5.00319346633299	4.83646246244669
glycine	4.6146206736108	5.56443041629397	5.68005901462355	5.43430585344712	4.63232128204841	4.40018654207875	5.82554011770403	5.477079113129	5.6830515866522	5.69573259640631	5.70479246208402	7.70544237027185	18.4258947532885	20.8193135615925	5.6297503752403	5.64056401599671	5.93478974616768	3.39525456747926	4.11652787380768	3.76325378049795	3.43980297765258	4.27655741054486	7.93047461533045	5.41347338221758	3.58672282364451	0	6.0596831624475	4.49539756749937	4.87144649825705	5.30076442728738	6.24676389224509	7.26732499877048	4.5924773011281	5.93048272245243	2.38655387152725	5.52987719825192	5.8425770516592	4.55377054369954	4.7108347344578	5.9105921853224	4.81307142367834	4.63213231324729	4.74693112670514	5.30505063908011	6.53400496897888	5.77358010796272	5.77521894360644	5.6902720684494	5.69682832104235	6.15194193728533	7.13067699805787	5.67753700192818	5.66050616897993	5.67900854910946	6.75444527962112	8.45848700535618	6.76244954773326	6.71736819115325	10.5678402304454	6.82958858761944	5.67871323755486	5.69107637394522	5.67834102137957	5.67745460273675	5.6782422872322	4.23375921385066	4.31734185840045	5.77367275937391	5.70036260773016	4.85746902921623	4.92455887463623	5.09645895918984	6.47503705020748	5.71465049604935	5.77383122180421	5.45292318845583	10.6699119242066	7.89428080614344	44.6580464165281	5.48142439622607	5.70165463597287	5.66389006253696	5.68945891704047	6.48710296010421	6.46529661922887	6.46510095995739	6.39285640017715	6.46694403378221	6.4618389986752	5.68839189830483	5.6754713965895	5.68722924808493	5.69745898375095	6.46523498677339	6.42763758797184	5.69432904124372	5.69593288094772	5.70328485911775	5.58891098965969	6.59809517727126	5.67821295459094	5.58538762191701
